Word,Frequency
twice,14
worth,14
enter,14
vehicle,14
Sunday,14
swear,14
honey,14
dinner,14
Virginia,14
button,14
Maggot,14
affect,13
beauty,13
rock,13
cell,13
adult,13
reading,13
ought,13
military,13
focus,13
n,13
frame,13
distance,13
accord,13
speed,13
earth,13
suffer,13
hotel,13
standard,13
paint,13
represent,13
letter,13
complex,13
investment,13
national,13
development,13
accompany,13
opening,13
content,13
National,13
critic,13
carry,13
Charles,13
crime,13
theory,13
phrase,13
perspective,13
rarely,13
tend,13
security,13
slow,13
island,13
customer,13
September,13
rich,13
etc,13
unfortunately,13
driver,13
modern,13
Europe,13
honestly,13
clothe,13
profile,13
sale,13
camp,13
website,13
north,13
Lord,13
Great,13
theater,13
bank,13
cold,13
bill,13
afraid,13
Friday,13
smoke,13
lunch,13
Adams,13
kiss,13
lovely,13
Time,13
Adam,13
GEORGE,13
tour,12
operation,12
emerge,12
reflection,12
gas,12
nation,12
March,12
research,12
path,12
grade,12
de,12
opposite,12
Jones,12
quality,12
left,12
primary,12
mouth,12
totally,12
symbol,12
material,12
November,12
thin,12
argue,12
protect,12
Alex,12
ship,12
Court,12
Shapiro,12
Matthew,12
NEIL,12
lawyer,12
accept,12
perform,12
Bob,12
bet,12
property,12
spread,12
invite,12
Page,12
connect,12
wedding,12
performance,12
politician,12
count,12
feed,12
crash,12
bus,12
knife,12
ghost,12
welcome,12
join,12
attention,12
dangerous,12
stock,12
wide,12
band,12
code,12
shot,12
demand,12
employee,12
lock,12
pop,12
Jesus,12
suggestion,12
smart,12
Dr,12
beginning,12
Coach,12
gray,12
wood,12
Sam,12
yellow,12
wow,12
Art,12
hill,11
ear,11
football,11
hot,11
measure,11
population,11
additional,11
physical,11
evil,11
soft,11
meeting,11
activity,11
belief,11
society,11
edge,11
strategy,11
loss,11
target,11
China,11
joke,11
contrast,11
item,11
General,11
apply,11
reference,11
advice,11
career,11
exist,11
possibly,11
Brian,11
Life,11
King,11
van,11
unlike,11
Daniel,11
campaign,11
American,11
comic,11
conference,11
c,11
memory,11
choose,11
uniform,11
teach,11
soul,11
device,11
object,11
restaurant,11
balance,11
goal,11
surely,11
stone,11
climb,11
Come,11
surface,11
yield,11
generation,11
enemy,11
administration,11
owner,11
clean,11
frankly,11
newspaper,11
heavy,11
storm,11
manager,11
crap,11
witness,11
fellow,11
behavior,11
coach,11
natural,11
incredible,11
upset,11
ride,11
Henry,11
scream,11
cop,11
dear,11
danger,11
weapon,11
Josh,11
Tuesday,11
react,11
sleep,11
japanese,11
Tom,11
kitchen,11
bedroom,11
Ooh,11
lip,11
Jay,11
warning,11
tank,11
magazine,11
cup,11
busy,11
gift,11
Chris,11
basketball,11
Look,11
Republican,11
buddy,11
guitar,11
normal,10
et,10
indicate,10
estimate,10
current,10
June,10
emotion,10
presence,10
horizon,10
classroom,10
oil,10
private,10
purpose,10
conflict,10
participant,10
publication,10
contact,10
Smith,10
suit,10
Christ,10
rare,10
status,10
resident,10
compare,10
river,10
author,10
genre,10
identify,10
apparently,10
expert,10
Academy,10
Wars,10
pour,10
district,10
strength,10
Law,10
Dworkin,10
classic,10
b,10
forth,10
location,10
Franke,10
household,10
failure,10
Ray,10
apart,10
neighborhood,10
planet,10
England,10
buck,10
flower,10
lifetime,10
deeply,10
hurry,10
dry,10
brand,10
abuse,10
rally,10
key,10
completely,10
god,10
international,10
flip,10
firm,10
GM,10
fresh,10
headline,10
suspicious,10
documentary,10
arrive,10
club,10
Texas,10
grab,10
scientist,10
Atlanta,10
taxis,10
Chicago,10
truly,10
sweet,10
counter,10
studio,10
desire,10
excite,10
murder,10
stick,10
Amanda,10
taste,10
schedule,10
terrible,10
label,10
odd,10
fish,10
kick,10
crack,10
tool,10
Lila,10
nod,10
radio,10
roof,10
lean,10
disease,10
darkness,10
proud,10
marry,10
Greg,10
fuck,10
Father,10
Mason,10
king,10
Hillary,10
Voiceover,10
whoa,10
Lieutenant,10
Jimmy,10
pressure,9
element,9
illustration,9
monitor,9
May,9
combat,9
confirm,9
billion,9
treatment,9
absolutely,9
interaction,9
exhibit,9
dot,9
environment,9
solve,9
universe,9
reader,9
tower,9
convince,9
duck,9
occasion,9
sea,9
December,9
violence,9
relate,9
specific,9
fantastic,9
obvious,9
survive,9
access,9
appearance,9
moral,9
admit,9
campus,9
region,9
successful,9
select,9
effective,9
difficulty,9
reveal,9
cancer,9
University,9
encourage,9
science,9
tip,9
technique,9
swing,9
advance,9
fill,9
embrace,9
Constitution,9
aspect,9
final,9
equal,9
Robert,9
compelling,9
guarantee,9
North,9
biography,9
defeat,9
surround,9
actor,9
speech,9
coverage,9
Holy,9
theme,9
block,9
background,9
alternative,9
degree,9
function,9
impossible,9
self,9
scan,9
overall,9
conversation,9
pm,9
platform,9
credit,9
arrest,9
safe,9
lesson,9
prison,9
package,9
boss,9
dust,9
Most,9
School,9
handful,9
cable,9
director,9
democratic,9
hmm,9
electric,9
display,9
awesome,9
rush,9
border,9
dollar,9
tie,9
Congress,9
outline,9
cloud,9
inspire,9
entirely,9
attraction,9
shooting,9
remove,9
thirty,9
appointment,9
trial,9
spring,9
bunch,9
garden,9
winter,9
Mitt,9
Thursday,9
Ben,9
reduce,9
increasingly,9
April,9
mate,9
stupid,9
horror,9
unusual,9
Steve,9
disappear,9
honest,9
escape,9
warn,9
finger,9
bridge,9
Frank,9
shut,9
waste,9
smell,9
Hanna,9
astronomer,9
lately,9
destroy,9
Simpson,9
flag,9
equipment,9
solar,9
nominee,9
investigation,9
Phil,9
qwq,9
got,9
Code,9
robinson,9
Tree,9
plate,8
appropriate,8
success,8
environmental,8
outcome,8
tired,8
title,8
airport,8
speaker,8
prove,8
meal,8
ancient,8
basis,8
style,8
knee,8
visual,8
topic,8
exercise,8
deliver,8
aid,8
tomb,8
Old,8
South,8
attend,8
depth,8
joy,8
gold,8
wealth,8
crisis,8
educational,8
Islam,8
relation,8
description,8
fix,8
knowledge,8
avoid,8
ring,8
confidence,8
reform,8
worker,8
despite,8
urban,8
trade,8
occur,8
compete,8
emotional,8
teaching,8
dimension,8
Khan,8
Ali,8
generally,8
mess,8
weight,8
reflect,8
novel,8
round,8
Lee,8
aside,8
famous,8
wild,8
thick,8
agency,8
insurance,8
East,8
publish,8
village,8
courage,8
News,8
Hunter,8
honor,8
cave,8
scale,8
skill,8
fully,8
connection,8
rank,8
diary,8
brilliant,8
update,8
Young,8
mall,8
disaster,8
seriously,8
Broadway,8
recall,8
shocked,8
liberal,8
proof,8
beach,8
nothin,8
Saturday,8
apartment,8
rain,8
carpet,8
tactic,8
dig,8
float,8
willing,8
hat,8
harm,8
Fox,8
sand,8
thread,8
elect,8
separate,8
viewer,8
bend,8
luck,8
dozen,8
farm,8
hero,8
lucky,8
ugly,8
shirt,8
Bruce,8
mad,8
weather,8
shout,8
icon,8
Chinese,8
shrink,8
Mike,8
risk,8
budget,8
hungry,8
cash,8
traffic,8
Brooks,8
slowly,8
perfect,8
coat,8
Ed,8
chair,8
pause,8
impression,8
asleep,8
couch,8
HANNA,8
rip,8
alley,8
normally,8
medical,8
wing,8
chicken,8
energy,8
underneath,8
prevent,8
Garba,8
chief,8
robot,8
independent,8
Riley,8
Samantha,8
seal,8
Day,8
Beth,8
Press,8
commercial,8
favor,8
aggressive,8
chinese,8
jury,8
Governor,8
Hope,8
ha,8
Wendy,8
contain,7
genuine,7
spider,7
Japan,7
al,7
seldom,7
snake,7
limit,7
contemporary,7
perceive,7
locate,7
achieve,7
maintain,7
Secretary,7
expand,7
surprising,7
commonly,7
dawn,7
russian,7
BLACK,7
Manhattan,7
shelf,7
facility,7
entry,7
spirit,7
pray,7
excellent,7
bike,7
active,7
require,7
monument,7
First,7
abroad,7
document,7
staff,7
accomplish,7
ON,7
fundamental,7
assessment,7
mask,7
Italy,7
literally,7
equality,7
researcher,7
x,7
musical,7
variety,7
instruction,7
Emily,7
panel,7
nurse,7
rating,7
fourth,7
ultimately,7
Annie,7
journey,7
eager,7
Turkey,7
marriage,7
Joseph,7
operate,7
Raz,7
arise,7
Ct,7
recognize,7
reject,7
Frederick,7
Home,7
method,7
Gary,7
lack,7
federal,7
Cakeshop,7
AMERICA,7
July,7
San,7
massive,7
advocate,7
disagree,7
rescue,7
creation,7
initially,7
concept,7
appreciate,7
determine,7
visitor,7
edit,7
Miles,7
sample,7
advanced,7
depend,7
gallery,7
bust,7
setup,7
Microsoft,7
unit,7
professional,7
pretend,7
trailer,7
grocery,7
buyer,7
organization,7
hood,7
West,7
hall,7
credible,7
hearing,7
terrorist,7
stimulus,7
negative,7
Lets,7
silver,7
freak,7
sticker,7
layer,7
forest,7
concert,7
manage,7
monster,7
trail,7
Reagan,7
shop,7
responsibility,7
Paris,7
collection,7
offensive,7
address,7
obit,7
global,7
curtain,7
Jordan,7
Jeremy,7
fault,7
quote,7
firework,7
defend,7
Holly,7
curious,7
angry,7
sentence,7
episode,7
regularly,7
immediate,7
Top,7
bible,7
plus,7
Robin,7
nearby,7
explanation,7
Ann,7
south,7
investor,7
Wednesday,7
bottle,7
Dick,7
Mother,7
celebrity,7
Club,7
Jeff,7
talent,7
healthy,7
quarter,7
switch,7
experiment,7
pack,7
Laurie,7
raw,7
living,7
flow,7
meat,7
Nope,7
extraordinary,7
pale,7
criminal,7
accident,7
signal,7
Molly,7
secret,7
hug,7
whisper,7
Betty,7
angel,7
sigh,7
handle,7
w,7
ticket,7
victim,7
gang,7
chest,7
baseball,7
tile,7
birthday,7
circus,7
Doc,7
flame,7
insist,7
golf,7
Angeles,7
February,7
hardcopy,7
ice,7
Gibson,7
knock,7
rage,7
ye,7
Prime,7
Rick,7
Donald,7
egg,7
Nancy,7
Bronco,7
l,7
lt,7
Aku,7
Bank,6
filter,6
capital,6
debt,6
observation,6
construct,6
respondent,6
civilian,6
wound,6
Vietnam,6
financial,6
stress,6
cook,6
resemble,6
addition,6
organize,6
detailed,6
central,6
contest,6
sanction,6
impatient,6
desert,6
gap,6
curse,6
split,6
characteristic,6
religion,6
turkish,6
elite,6
regardless,6
Muslim,6
mouse,6
cultural,6
Indians,6
counselor,6
scar,6
William,6
incorrect,6
Center,6
celebrate,6
overview,6
carefully,6
regard,6
relative,6
enormous,6
principle,6
downtown,6
chocolate,6
university,6
random,6
advertisement,6
valuable,6
selection,6
Notice,6
Ronald,6
fund,6
column,6
deny,6
Math,6
Martin,6
August,6
Valley,6
zero,6
typical,6
seek,6
justice,6
Holmes,6
cite,6
proper,6
borrow,6
Brown,6
pool,6
solid,6
diversity,6
Masterpiece,6
Religious,6
powerful,6
explore,6
Wang,6
movsesian,6
Colorado,6
Sarah,6
Gordon,6
progressive,6
meaning,6
Tao,6
definition,6
poster,6
writer,6
Prince,6
Gardens,6
mass,6
direct,6
department,6
invention,6
spectacle,6
fashion,6
therapist,6
Jews,6
visible,6
produce,6
decrease,6
western,6
machine,6
troop,6
stat,6
wake,6
midnight,6
awful,6
usual,6
gentleman,6
attorney,6
discover,6
don,6
pump,6
extent,6
horrible,6
bro,6
receipt,6
menu,6
collapse,6
Sid,6
pocket,6
Jane,6
insight,6
detain,6
passenger,6
branch,6
concerned,6
row,6
exchange,6
evolve,6
gay,6
bumper,6
grandchild,6
leadership,6
anxious,6
download,6
regular,6
bench,6
relief,6
catalog,6
pair,6
romantic,6
fuss,6
graduate,6
intend,6
stretch,6
Kevin,6
coffee,6
Connor,6
hunter,6
stranger,6
Steven,6
repeat,6
wagon,6
plenty,6
express,6
rabbit,6
familiar,6
thinking,6
disappoint,6
X,6
climate,6
prepare,6
mental,6
magic,6
tab,6
plain,6
r,6
bare,6
GMO,6
french,6
scientific,6
literature,6
Green,6
Google,6
noise,6
quiet,6
flat,6
daylight,6
beg,6
delighted,6
pose,6
Wall,6
recipe,6
belt,6
wrinkle,6
g,6
ll,6
frog,6
presentation,6
engage,6
Johnson,6
warm,6
pill,6
Monday,6
costume,6
beneath,6
brush,6
bullet,6
Chief,6
startled,6
trick,6
tent,6
wheel,6
Anthony,6
spark,6
cream,6
swim,6
Dora,6
anytime,6
circle,6
Roger,6
county,6
killer,6
slight,6
Pandora,6
guest,6
upstairs,6
tall,6
Billy,6
POV,6
AUSTIN,6
sweep,6
India,6
grass,6
fool,6
european,6
Delmer,6
silhouette,6
ally,6
cringe,6
bay,6
Dave,6
strike,6
Rose,6
Agnes,6
sin,6
pant,6
squeeze,6
f,6
Fran,6
weird,6
Goodbye,6
darling,6
singe,6
Tara,6
jewish,6
mayor,6
partner,6
grunt,6
Claus,6
secure,6
Gallery,6
Catherine,6
Hollywood,6
highly,6
Walker,6
request,6
Black,6
vanish,6
provision,6
Tools,6
combination,6
Louis,6
Times,6
Fourth,6
grandmother,6
prosecutor,6
Woman,6
Dan,6
Iran,6
bride,6
Kyle,6
Party,6
Ahh,6
Merry,6
Vernon,6
Maggie,6
JACKIE,6
breakfast,6
Raylan,6
Perry,6
Hey,6
clarence,6
Screaming,6
nominate,6
vantage,5
associate,5
Falls,5
Form,5
demographic,5
veteran,5
violent,5
sidebar,5
warrior,5
basic,5
regime,5
merely,5
root,5
framework,5
childhood,5
combine,5
juror,5
previously,5
african,5
seed,5
compassion,5
uncommon,5
beast,5
distant,5
Family,5
strongly,5
guide,5
Egypt,5
directly,5
threaten,5
chapter,5
testimony,5
birth,5
heroic,5
publicly,5
loan,5
lens,5
gorgeous,5
sadly,5
Lockheed,5
cycle,5
institution,5
Williams,5
committee,5
script,5
useful,5
Joan,5
disorder,5
teenager,5
numerous,5
eyebrow,5
disabled,5
provider,5
prior,5
bow,5
lab,5
Crazy,5
Attack,5
Online,5
Mexico,5
Canada,5
Doyle,5
domestic,5
crop,5
colleague,5
Christians,5
Anderson,5
plot,5
Wilson,5
Edward,5
fare,5
license,5
traditional,5
lay,5
Justice,5
District,5
Leiter,5
criticism,5
agreement,5
ultimate,5
Wade,5
reply,5
contradiction,5
Methods,5
comparison,5
Nones,5
Act,5
McConnell,5
ET,5
Free,5
Baker,5
Rights,5
Thomas,5
accommodate,5
coal,5
Song,5
outsider,5
scope,5
scenario,5
immigration,5
native,5
revival,5
housing,5
income,5
Shannon,5
Oliver,5
Hill,5
highway,5
copy,5
glory,5
significance,5
chase,5
Germany,5
enforcement,5
panic,5
Amazon,5
High,5
factor,5
steam,5
scheme,5
entrepreneur,5
creature,5
establish,5
prisoner,5
exciting,5
Michigan,5
Beckett,5
aware,5
exhibition,5
desperate,5
firsthand,5
boundary,5
remark,5
blindly,5
Bible,5
Market,5
explosion,5
January,5
screw,5
bigot,5
civil,5
era,5
stack,5
hire,5
wander,5
succeed,5
nasty,5
daily,5
impact,5
fee,5
praise,5
craft,5
Sandy,5
shopping,5
length,5
Chevy,5
gauge,5
corrupt,5
insane,5
toilet,5
hallway,5
training,5
invisible,5
innocent,5
port,5
resist,5
ruin,5
incredibly,5
racism,5
foundation,5
intellectual,5
landscape,5
forehead,5
permit,5
tattoo,5
Disney,5
expectation,5
fighter,5
propaganda,5
rear,5
Barack,5
net,5
Democrat,5
ballot,5
enable,5
idol,5
engineer,5
peanut,5
software,5
incident,5
excerpt,5
steep,5
nearly,5
trillion,5
burst,5
Boston,5
abortion,5
Mister,5
yell,5
expose,5
march,5
employer,5
faith,5
Stefan,5
Damon,5
Matt,5
grand,5
Arizona,5
cap,5
criticize,5
excitement,5
messy,5
resume,5
puppy,5
meter,5
advertise,5
monthly,5
twist,5
Superman,5
popular,5
feminism,5
behave,5
dismiss,5
BFP,5
blame,5
breathe,5
cast,5
crane,5
trim,5
solution,5
youth,5
Israel,5
google,5
substance,5
farmer,5
potato,5
weed,5
height,5
merit,5
specie,5
log,5
crew,5
hip,5
facial,5
winner,5
hunt,5
giant,5
stream,5
Kate,5
proposal,5
weakness,5
Jersey,5
unique,5
tunnel,5
Team,5
USA,5
Island,5
delight,5
shame,5
widely,5
premium,5
pilot,5
sunset,5
Willie,5
outfit,5
moon,5
tag,5
cheek,5
remind,5
cemetery,5
English,5
Zlotsky,5
scatter,5
wire,5
prospect,5
wage,5
grey,5
wheelchair,5
cousin,5
Violet,5
constellation,5
breast,5
sing,5
terror,5
tone,5
bother,5
Paula,5
clock,5
shark,5
servant,5
crawl,5
stiff,5
fade,5
jail,5
Evil,5
Alexa,5
Lucilla,5
Isobel,5
pound,5
JUSTINE,5
jacket,5
EXT,5
Ralph,5
Lauren,5
EVIL,5
bloody,5
Super,5
quit,5
zone,5
Brother,5
sweat,5
agent,5
courtroom,5
rub,5
forbid,5
Papa,5
wrap,5
Ma,5
pal,5
Marguerite,5
Mira,5
nail,5
breath,5
motion,5
Seattle,5
cigarette,5
orange,5
square,5
Eva,5
master,5
exit,5
skinny,5
Chrysostom,5
prayer,5
Photograph,5
steal,5
Way,5
cheer,5
Malone,5
Pete,5
protest,5
spill,5
Vegas,5
demonstrate,5
torture,5
tuh,5
raccoon,5
Midnight,5
careful,5
shine,5
beam,5
detective,5
Moon,5
Maryland,5
gather,5
scramble,5
Lewis,5
sustain,5
editor,5
deck,5
bonus,5
Dada,5
Max,5
specialist,5
alien,5
emergency,5
profit,5
revolution,5
gesture,5
Fred,5
corruption,5
MAN,5
symptom,5
Church,5
peace,5
Diaries,5
authentic,5
network,5
Jack,5
homeowner,5
Tim,5
german,5
pic,5
iPad,5
examine,5
tragedy,5
majority,5
Memorial,5
pet,5
sleigh,5
Brandon,5
sub,5
teen,5
Don,5
Warren,5
popularity,5
Night,5
ill,5
Post,5
Denver,5
Eric,5
Happy,5
laptop,5
Cup,5
Go,5
Punxsutawney,5
Johnny,5
bore,5
Senate,5
Male,5
Pat,5
Alan,5
Unidentified,5
Hansen,5
ABC,5
Marty,5
insult,5
Katie,5
Natalie,5
scary,5
Julia,5
bitch,5
atrocity,5
Niles,5
Mrs,5
principal,5
sweetheart,5
h,5
decorate,5
Dent,5
Abby,5
Rudy,5
Poppy,5
Damn,5
Casey,5
ut,5
Honey,5
Meg,5
Janice,5
III,5
Personally,5
Hugo,5
rewrite,5
Amendment,5
suicide,4
tumor,4
Patterson,4
finished,4
bound,4
reverse,4
pup,4
Stock,4
Review,4
injure,4
personnel,4
interpret,4
wounded,4
compact,4
necessity,4
primarily,4
consequence,4
broad,4
congregation,4
dish,4
ideal,4
closely,4
Edwards,4
stability,4
eliminate,4
contribution,4
summary,4
Beach,4
Britain,4
journalist,4
braille,4
application,4
collective,4
Department,4
Institute,4
injustice,4
weekly,4
curriculum,4
entirety,4
ocean,4
Lawrence,4
flawed,4
correspond,4
lifestyle,4
belong,4
volume,4
component,4
crucial,4
virtually,4
construction,4
ethnic,4
identity,4
therapy,4
enterprise,4
stable,4
subsequent,4
Dutch,4
phenomenon,4
vacation,4
Gee,4
Turner,4
stance,4
volunteer,4
keen,4
task,4
communicate,4
photography,4
Michelangelo,4
Verspoor,4
indicator,4
equivalent,4
Cameron,4
historian,4
bind,4
currently,4
gender,4
fat,4
singer,4
heat,4
rough,4
London,4
subtle,4
mentor,4
complain,4
ministry,4
somewhat,4
foreign,4
recipient,4
flexible,4
category,4
portion,4
mandate,4
routine,4
Station,4
Resources,4
Learning,4
Science,4
Planet,4
Nobel,4
Fact,4
Library,4
slightly,4
Marie,4
deficit,4
lung,4
genetic,4
statistic,4
physician,4
Culture,4
surgery,4
Box,4
Clark,4
fluctuation,4
spending,4
CNN,4
Susan,4
Trollope,4
settlement,4
disagreement,4
weigh,4
Pojanowski,4
